% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:03"
% Dimension,2
% Nodes,485
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-21.184330258929783,-0.8854665581365551,1.731067183442375E-5-4.673934716092802E-11i,-7.215564460073629E-5+1.948224629818267E-10i
-22.61220743716662,1.1499129728655242,-1.257157414837459E-5+3.394363743278974E-11i,-5.029584390297409E-5+1.358003277645697E-10i
-25,2.5,-1.0496632437938709E-6+2.8341230901497235E-12i,-2.9245624745756944E-5+7.896408764544913E-11i
-21.15507883959361,-2.8912176489177104,4.970855194228899E-5-1.34214621381606E-10i,-4.6667415367571554E-5+1.260034589562401E-10i
-19.78027572062364,-5,1.0183093764663115E-4-2.7494666827133895E-10i,7.107664813284694E-7-1.919091392613509E-12i
-23.053599657122213,-1.427304360353878,1.149152874146154E-5-3.102748156772301E-11i,-4.502916317355709E-5+1.2158012757058447E-10i
-25,8.881784197001252E-16,2.2805160843538305E-7-6.157463678005411E-13i,-4.164703133557416E-5+1.1244826743052353E-10i
-23.320437631349716,-3.304510349321484,1.9827524172527643E-5-5.35349260001521E-11i,-2.4342736102177935E-5+6.572613728818476E-11i
-22.390137860311818,-5,3.77704691663742E-5-1.019814301667525E-10i,1.3304652620773256E-6-3.5922971895014204E-12i
-25,-2.5,6.174081660278071E-7-1.6670210664095348E-12i,-2.9706561274350785E-5+8.020863047109656E-11i
-25,-5,2.5327734675534286E-7-6.838566377079599E-13i,3.7368091420492133E-7-1.008949978423672E-12i
21.66754809129289,-5.313095793010561,NaN,NaN
21.928821651754696,-5.528816637145886,NaN,NaN
